paper_id,pub_year,cited_by,author_ids
https://openalex.org/W2890416412,2017,565,"['https://openalex.org/A5055710645', 'https://openalex.org/A5015520086', 'https://openalex.org/A5091272738', 'https://openalex.org/A5085753634', 'https://openalex.org/A5034703281']"
https://openalex.org/W2963911286,2019,525,"['https://openalex.org/A5100357128', 'https://openalex.org/A5101586840', 'https://openalex.org/A5100717443', 'https://openalex.org/A5091272738', 'https://openalex.org/A5074355807', 'https://openalex.org/A5100408983', 'https://openalex.org/A5100741750']"
https://openalex.org/W2551317447,2017,481,"['https://openalex.org/A5055710645', 'https://openalex.org/A5015520086', 'https://openalex.org/A5091272738', 'https://openalex.org/A5085753634', 'https://openalex.org/A5034703281']"
https://openalex.org/W2735272571,2017,472,"['https://openalex.org/A5086052373', 'https://openalex.org/A5091272738']"
https://openalex.org/W3005552578,2019,442,"['https://openalex.org/A5091515272', 'https://openalex.org/A5100427695', 'https://openalex.org/A5044158176', 'https://openalex.org/A5086052373', 'https://openalex.org/A5025255782', 'https://openalex.org/A5032418986', 'https://openalex.org/A5091272738']"
https://openalex.org/W2145825677,2008,418,"['https://openalex.org/A5003040843', 'https://openalex.org/A5091272738', 'https://openalex.org/A5090739892', 'https://openalex.org/A5032003918', 'https://openalex.org/A5035605036']"
https://openalex.org/W2588334501,2017,418,"['https://openalex.org/A5021261847', 'https://openalex.org/A5076189854', 'https://openalex.org/A5011012964', 'https://openalex.org/A5091272738']"
https://openalex.org/W2136891251,2013,415,"['https://openalex.org/A5021827617', 'https://openalex.org/A5091272738']"
https://openalex.org/W4229641819,2020,364,"['https://openalex.org/A5091272738', 'https://openalex.org/A5004857788', 'https://openalex.org/A5089065417']"
https://openalex.org/W2148527862,2013,359,"['https://openalex.org/A5048789742', 'https://openalex.org/A5112446832', 'https://openalex.org/A5055710645', 'https://openalex.org/A5091272738']"
https://openalex.org/W2127411301,2013,355,"['https://openalex.org/A5011012964', 'https://openalex.org/A5101446790', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738', 'https://openalex.org/A5042601761']"
https://openalex.org/W2158908968,2014,352,"['https://openalex.org/A5021827617', 'https://openalex.org/A5091272738']"
https://openalex.org/W2128914432,2013,284,"['https://openalex.org/A5042180520', 'https://openalex.org/A5091272738', 'https://openalex.org/A5044005697']"
https://openalex.org/W2963790016,2013,284,"['https://openalex.org/A5011012964', 'https://openalex.org/A5070212885', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738', 'https://openalex.org/A5042601761']"
https://openalex.org/W2964262738,2016,272,"['https://openalex.org/A5033639139', 'https://openalex.org/A5049064405', 'https://openalex.org/A5091272738']"
https://openalex.org/W2112484049,2012,233,"['https://openalex.org/A5029292684', 'https://openalex.org/A5038886777']"
https://openalex.org/W3103253084,2015,224,"['https://openalex.org/A5079356706', 'https://openalex.org/A5091272738', 'https://openalex.org/A5011176205']"
https://openalex.org/W2963099212,2016,223,"['https://openalex.org/A5103760053', 'https://openalex.org/A5091272738', 'https://openalex.org/A5087088138']"
https://openalex.org/W3101588560,2019,216,"['https://openalex.org/A5056142478', 'https://openalex.org/A5012260410', 'https://openalex.org/A5091272738']"
https://openalex.org/W3008333610,2020,207,"['https://openalex.org/A5025218700', 'https://openalex.org/A5051095866']"
https://openalex.org/W2963177662,2021,206,"['https://openalex.org/A5021261847', 'https://openalex.org/A5011012964', 'https://openalex.org/A5091272738']"
https://openalex.org/W2112935688,2014,191,"['https://openalex.org/A5101446790', 'https://openalex.org/A5025508471', 'https://openalex.org/A5091272738', 'https://openalex.org/A5042601761']"
https://openalex.org/W2344991558,2016,172,"['https://openalex.org/A5023810719', 'https://openalex.org/A5025218700', 'https://openalex.org/A5051095866', 'https://openalex.org/A5042631896']"
https://openalex.org/W2996604169,2020,150,"['https://openalex.org/A5102025770', 'https://openalex.org/A5100427695', 'https://openalex.org/A5044158176', 'https://openalex.org/A5086052373', 'https://openalex.org/A5025255782', 'https://openalex.org/A5032418986', 'https://openalex.org/A5091272738']"
https://openalex.org/W105848778,2021,133,"['https://openalex.org/A5015520086', 'https://openalex.org/A5021827617', 'https://openalex.org/A5091272738']"
https://openalex.org/W4290877727,2022,80,"['https://openalex.org/A5003491365', 'https://openalex.org/A5103091450', 'https://openalex.org/A5091272738']"
https://openalex.org/W1986238815,2000,297,"['https://openalex.org/A5031117470', 'https://openalex.org/A5029292684']"
https://openalex.org/W2114589588,2012,199,"['https://openalex.org/A5039712245', 'https://openalex.org/A5029384080', 'https://openalex.org/A5091272738']"
https://openalex.org/W2140536181,2010,183,"['https://openalex.org/A5017737115', 'https://openalex.org/A5091272738']"
https://openalex.org/W2953386262,2010,166,"['https://openalex.org/A5091272738', 'https://openalex.org/A5112446832', 'https://openalex.org/A5055710645']"
https://openalex.org/W2326922198,2015,160,"['https://openalex.org/A5025218700', 'https://openalex.org/A5042631896', 'https://openalex.org/A5027110040', 'https://openalex.org/A5051095866']"
https://openalex.org/W1489677531,2007,159,"['https://openalex.org/A5091272738', 'https://openalex.org/A5045761180', 'https://openalex.org/A5035605036', 'https://openalex.org/A5075512877', 'https://openalex.org/A5007901564']"
https://openalex.org/W2951922949,2010,152,"['https://openalex.org/A5091272738', 'https://openalex.org/A5112446832', 'https://openalex.org/A5055710645']"
https://openalex.org/W1915759832,2010,150,"['https://openalex.org/A5029292684', 'https://openalex.org/A5008896717']"
https://openalex.org/W1975914563,2012,150,"['https://openalex.org/A5101446790', 'https://openalex.org/A5091272738']"
https://openalex.org/W2604283646,2017,150,"['https://openalex.org/A5056142478', 'https://openalex.org/A5021261847', 'https://openalex.org/A5091272738', 'https://openalex.org/A5038645035']"
https://openalex.org/W2164067128,2013,144,"['https://openalex.org/A5042180520', 'https://openalex.org/A5091272738', 'https://openalex.org/A5088032791']"
https://openalex.org/W2138969065,2015,133,"['https://openalex.org/A5021261847', 'https://openalex.org/A5011012964', 'https://openalex.org/A5091272738']"
https://openalex.org/W2117134415,2010,130,"['https://openalex.org/A5091272738', 'https://openalex.org/A5112446832', 'https://openalex.org/A5055710645']"
https://openalex.org/W2951727499,2013,128,"['https://openalex.org/A5021827617', 'https://openalex.org/A5091272738']"
https://openalex.org/W2416513196,2016,121,"['https://openalex.org/A5103760053', 'https://openalex.org/A5091272738', 'https://openalex.org/A5087088138']"
https://openalex.org/W2020547732,2014,111,"['https://openalex.org/A5075254600', 'https://openalex.org/A5091272738']"
https://openalex.org/W2509666157,2016,107,['https://openalex.org/A5065811299']
https://openalex.org/W2605850919,2018,104,"['https://openalex.org/A5058327189', 'https://openalex.org/A5009319874', 'https://openalex.org/A5091272738']"
https://openalex.org/W1868427966,2015,103,"['https://openalex.org/A5033639139', 'https://openalex.org/A5091272738']"
https://openalex.org/W3100063718,2017,102,"['https://openalex.org/A5021261847', 'https://openalex.org/A5076189854', 'https://openalex.org/A5011012964', 'https://openalex.org/A5091272738']"
https://openalex.org/W2799713363,2018,99,"['https://openalex.org/A5015084054', 'https://openalex.org/A5029292684']"
https://openalex.org/W2964269387,2016,97,"['https://openalex.org/A5021261847', 'https://openalex.org/A5047847314', 'https://openalex.org/A5055710645', 'https://openalex.org/A5091272738']"
https://openalex.org/W2745133928,2017,95,"['https://openalex.org/A5015520086', 'https://openalex.org/A5055710645', 'https://openalex.org/A5091272738', 'https://openalex.org/A5085753634', 'https://openalex.org/A5034703281']"
https://openalex.org/W1747490318,2015,94,"['https://openalex.org/A5091815434', 'https://openalex.org/A5081248593', 'https://openalex.org/A5037530070']"
https://openalex.org/W3200463470,2021,89,"['https://openalex.org/A5050048557', 'https://openalex.org/A5065811299']"
https://openalex.org/W2946721323,2019,88,"['https://openalex.org/A5003491365', 'https://openalex.org/A5078337825', 'https://openalex.org/A5091272738']"
https://openalex.org/W2590878907,2017,87,"['https://openalex.org/A5025977681', 'https://openalex.org/A5076202690', 'https://openalex.org/A5101446790', 'https://openalex.org/A5037525426', 'https://openalex.org/A5076826749', 'https://openalex.org/A5071422618', 'https://openalex.org/A5091272738']"
https://openalex.org/W3094003325,2020,77,"['https://openalex.org/A5100455219', 'https://openalex.org/A5001319317', 'https://openalex.org/A5100615324', 'https://openalex.org/A5091272738']"
https://openalex.org/W3104307750,2020,77,"['https://openalex.org/A5000613715', 'https://openalex.org/A5010994383', 'https://openalex.org/A5104188463', 'https://openalex.org/A5005734123', 'https://openalex.org/A5063812292', 'https://openalex.org/A5091272738']"
https://openalex.org/W3162116403,2021,71,"['https://openalex.org/A5049365731', 'https://openalex.org/A5025218700', 'https://openalex.org/A5057733690', 'https://openalex.org/A5003282344', 'https://openalex.org/A5003101081', 'https://openalex.org/A5051095866']"
https://openalex.org/W4307003748,2022,59,"['https://openalex.org/A5005898634', 'https://openalex.org/A5088410008', 'https://openalex.org/A5101912684', 'https://openalex.org/A5012260410', 'https://openalex.org/A5046006076', 'https://openalex.org/A5025255782', 'https://openalex.org/A5091272738']"
https://openalex.org/W4385436420,2023,27,"['https://openalex.org/A5021730842', 'https://openalex.org/A5101856573', 'https://openalex.org/A5101786641', 'https://openalex.org/A5005898634', 'https://openalex.org/A5010687578', 'https://openalex.org/A5092574614', 'https://openalex.org/A5037419111', 'https://openalex.org/A5001094226', 'https://openalex.org/A5091272738']"
https://openalex.org/W2952992547,2007,140,"['https://openalex.org/A5091272738', 'https://openalex.org/A5045761180', 'https://openalex.org/A5035605036', 'https://openalex.org/A5075512877', 'https://openalex.org/A5007901564']"
https://openalex.org/W2143933353,2005,120,"['https://openalex.org/A5029292684', 'https://openalex.org/A5006094105']"
https://openalex.org/W2162045099,2009,119,"['https://openalex.org/A5022656844', 'https://openalex.org/A5029292684', 'https://openalex.org/A5053178014', 'https://openalex.org/A5012943342']"
https://openalex.org/W1572657909,2009,113,['https://openalex.org/A5029292684']
https://openalex.org/W2949064044,2010,105,"['https://openalex.org/A5017737115', 'https://openalex.org/A5091272738']"
https://openalex.org/W2169343523,2013,91,"['https://openalex.org/A5009660759', 'https://openalex.org/A5103180391', 'https://openalex.org/A5004265166', 'https://openalex.org/A5059892854', 'https://openalex.org/A5058626776', 'https://openalex.org/A5091272738']"
https://openalex.org/W2962764888,2014,85,"['https://openalex.org/A5021261847', 'https://openalex.org/A5011012964', 'https://openalex.org/A5091272738']"
https://openalex.org/W2119867600,2011,81,['https://openalex.org/A5091272738']
https://openalex.org/W2604777976,2017,80,"['https://openalex.org/A5101574088', 'https://openalex.org/A5050276533', 'https://openalex.org/A5011012964', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738']"
https://openalex.org/W2157163421,2013,78,"['https://openalex.org/A5011012964', 'https://openalex.org/A5070212885', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738', 'https://openalex.org/A5042601761']"
https://openalex.org/W2963492501,2017,70,"['https://openalex.org/A5050276533', 'https://openalex.org/A5086516572', 'https://openalex.org/A5011012964', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738']"
https://openalex.org/W1417125139,2015,67,"['https://openalex.org/A5048789742', 'https://openalex.org/A5112446832', 'https://openalex.org/A5055710645', 'https://openalex.org/A5091272738', 'https://openalex.org/A5030578187']"
https://openalex.org/W2143862148,2015,64,"['https://openalex.org/A5079356706', 'https://openalex.org/A5091272738', 'https://openalex.org/A5011176205']"
https://openalex.org/W2504279352,2016,63,"['https://openalex.org/A5037530070', 'https://openalex.org/A5019133242', 'https://openalex.org/A5081248593', 'https://openalex.org/A5091815434']"
https://openalex.org/W2890763058,2018,62,"['https://openalex.org/A5033484534', 'https://openalex.org/A5103084598', 'https://openalex.org/A5058826186', 'https://openalex.org/A5075852205', 'https://openalex.org/A5025218700', 'https://openalex.org/A5024451217', 'https://openalex.org/A5051095866']"
https://openalex.org/W2890273554,2018,61,"['https://openalex.org/A5103760053', 'https://openalex.org/A5022825653', 'https://openalex.org/A5086052373', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738']"
https://openalex.org/W4253755350,2020,55,"['https://openalex.org/A5071314729', 'https://openalex.org/A5029292684', 'https://openalex.org/A5065578018', 'https://openalex.org/A5052835744']"
https://openalex.org/W3125488228,2021,49,"['https://openalex.org/A5025058751', 'https://openalex.org/A5048779944', 'https://openalex.org/A5035174955', 'https://openalex.org/A5091272738', 'https://openalex.org/A5074504351']"
https://openalex.org/W3195802189,2021,47,"['https://openalex.org/A5028187016', 'https://openalex.org/A5002003902', 'https://openalex.org/A5030201679', 'https://openalex.org/A5073017338', 'https://openalex.org/A5039664753']"
https://openalex.org/W3122137342,2021,46,"['https://openalex.org/A5001319317', 'https://openalex.org/A5103949075', 'https://openalex.org/A5065908408', 'https://openalex.org/A5091272738', 'https://openalex.org/A5100620216']"
https://openalex.org/W3084214243,2021,44,"['https://openalex.org/A5025218700', 'https://openalex.org/A5000361569', 'https://openalex.org/A5022827102', 'https://openalex.org/A5017619946', 'https://openalex.org/A5051095866']"
https://openalex.org/W2170782527,2021,42,"['https://openalex.org/A5101446790', 'https://openalex.org/A5091272738']"
https://openalex.org/W4226281578,2022,29,"['https://openalex.org/A5012260410', 'https://openalex.org/A5088410008', 'https://openalex.org/A5005898634', 'https://openalex.org/A5101912684', 'https://openalex.org/A5025255782', 'https://openalex.org/A5046006076', 'https://openalex.org/A5091272738']"
https://openalex.org/W2118968477,2005,106,"['https://openalex.org/A5028187016', 'https://openalex.org/A5073017338']"
https://openalex.org/W2118236837,2010,82,"['https://openalex.org/A5022656844', 'https://openalex.org/A5029292684']"
https://openalex.org/W1983623594,2011,75,"['https://openalex.org/A5014399182', 'https://openalex.org/A5101666398', 'https://openalex.org/A5091272738']"
https://openalex.org/W2139064763,2011,70,['https://openalex.org/A5091815434']
https://openalex.org/W1989974519,2014,64,"['https://openalex.org/A5042631896', 'https://openalex.org/A5080306538', 'https://openalex.org/A5025218700']"
https://openalex.org/W2155929351,2014,60,"['https://openalex.org/A5021261847', 'https://openalex.org/A5011012964', 'https://openalex.org/A5091272738']"
https://openalex.org/W2951364397,2014,58,"['https://openalex.org/A5048789742', 'https://openalex.org/A5112446832', 'https://openalex.org/A5055710645', 'https://openalex.org/A5091272738']"
https://openalex.org/W2783997909,2018,57,"['https://openalex.org/A5025218700', 'https://openalex.org/A5080306538', 'https://openalex.org/A5045603917', 'https://openalex.org/A5046821941', 'https://openalex.org/A5051095866', 'https://openalex.org/A5042631896']"
https://openalex.org/W2166273866,2015,54,"['https://openalex.org/A5064085103', 'https://openalex.org/A5004265166', 'https://openalex.org/A5050276533', 'https://openalex.org/A5011012964', 'https://openalex.org/A5091272738']"
https://openalex.org/W2738445169,2017,51,['https://openalex.org/A5065811299']
https://openalex.org/W2907825062,2019,46,"['https://openalex.org/A5058327189', 'https://openalex.org/A5009319874', 'https://openalex.org/A5091272738']"
https://openalex.org/W4383342330,2023,12,"['https://openalex.org/A5002689104', 'https://openalex.org/A5084395089', 'https://openalex.org/A5046189945', 'https://openalex.org/A5025218700']"
https://openalex.org/W2951097239,2010,56,"['https://openalex.org/A5091272738', 'https://openalex.org/A5112446832', 'https://openalex.org/A5055710645']"
https://openalex.org/W1595430138,2012,54,"['https://openalex.org/A5022656844', 'https://openalex.org/A5029292684']"
https://openalex.org/W2035553135,2012,52,['https://openalex.org/A5028187016']
https://openalex.org/W2328160901,2014,51,['https://openalex.org/A5102780534']
https://openalex.org/W2612978711,2017,43,"['https://openalex.org/A5029292684', 'https://openalex.org/A5076264668']"
https://openalex.org/W2217839433,2015,42,['https://openalex.org/A5028187016']
https://openalex.org/W2296235651,2016,42,"['https://openalex.org/A5067264969', 'https://openalex.org/A5101446790', 'https://openalex.org/A5037525426', 'https://openalex.org/A5091272738']"
https://openalex.org/W4288089072,2019,39,"['https://openalex.org/A5102889910', 'https://openalex.org/A5078337825', 'https://openalex.org/A5100757495', 'https://openalex.org/A5091272738']"
https://openalex.org/W4288335875,2019,39,"['https://openalex.org/A5009166220', 'https://openalex.org/A5113478221', 'https://openalex.org/A5091272738']"
https://openalex.org/W3041042196,2020,37,"['https://openalex.org/A5080306538', 'https://openalex.org/A5024790234', 'https://openalex.org/A5025218700']"
https://openalex.org/W2962817894,2019,35,"['https://openalex.org/A5025218700', 'https://openalex.org/A5022827102', 'https://openalex.org/A5077170004', 'https://openalex.org/A5051095866']"
https://openalex.org/W3157700438,2021,29,"['https://openalex.org/A5032965080', 'https://openalex.org/A5025218700']"
https://openalex.org/W3202794254,2021,29,"['https://openalex.org/A5015829772', 'https://openalex.org/A5102889910', 'https://openalex.org/A5100632700', 'https://openalex.org/A5003491365', 'https://openalex.org/A5091272738', 'https://openalex.org/A5001082656']"
https://openalex.org/W3213799256,2021,26,"['https://openalex.org/A5091815434', 'https://openalex.org/A5027437541']"
https://openalex.org/W4291127187,2022,21,"['https://openalex.org/A5091447107', 'https://openalex.org/A5100763978', 'https://openalex.org/A5037605408', 'https://openalex.org/A5068607680', 'https://openalex.org/A5091272738', 'https://openalex.org/A5063812292']"
https://openalex.org/W4382318764,2023,11,"['https://openalex.org/A5046445911', 'https://openalex.org/A5052769102', 'https://openalex.org/A5091272738', 'https://openalex.org/A5072263832']"
https://openalex.org/W1845379789,2012,45,"['https://openalex.org/A5103180391', 'https://openalex.org/A5091272738']"
https://openalex.org/W1979228992,2010,44,['https://openalex.org/A5028187016']
https://openalex.org/W3212782531,2014,36,"['https://openalex.org/A5037530070', 'https://openalex.org/A5019133242', 'https://openalex.org/A5081248593', 'https://openalex.org/A5091815434']"
https://openalex.org/W1573770346,2015,35,"['https://openalex.org/A5029292684', 'https://openalex.org/A5014104052']"
https://openalex.org/W2169614470,2014,35,['https://openalex.org/A5028187016']
https://openalex.org/W2788090147,2018,35,"['https://openalex.org/A5056228425', 'https://openalex.org/A5033639139', 'https://openalex.org/A5091272738']"
https://openalex.org/W2884437907,2018,33,"['https://openalex.org/A5028187016', 'https://openalex.org/A5077961693']"
https://openalex.org/W2902149548,2019,31,"['https://openalex.org/A5116279896', 'https://openalex.org/A5090754963', 'https://openalex.org/A5077885730', 'https://openalex.org/A5087265119', 'https://openalex.org/A5051116977', 'https://openalex.org/A5067807487', 'https://openalex.org/A5091272738']"
https://openalex.org/W3177924630,2021,24,"['https://openalex.org/A5010893313', 'https://openalex.org/A5028187016', 'https://openalex.org/A5000725361', 'https://openalex.org/A5048526296']"
https://openalex.org/W4224304105,2022,15,"['https://openalex.org/A5002003902', 'https://openalex.org/A5040800662', 'https://openalex.org/A5028187016', 'https://openalex.org/A5025856575']"
https://openalex.org/W2092050976,2004,53,"['https://openalex.org/A5028187016', 'https://openalex.org/A5006703431']"
https://openalex.org/W2132105569,2006,48,"['https://openalex.org/A5003040843', 'https://openalex.org/A5091272738', 'https://openalex.org/A5090739892']"
https://openalex.org/W108820191,2007,45,"['https://openalex.org/A5091272738', 'https://openalex.org/A5043228682']"
https://openalex.org/W2334545144,2008,44,"['https://openalex.org/A5003040843', 'https://openalex.org/A5091272738', 'https://openalex.org/A5034442887', 'https://openalex.org/A5102186278', 'https://openalex.org/A5090739892', 'https://openalex.org/A5032003918', 'https://openalex.org/A5047977904', 'https://openalex.org/A5063080572']"
https://openalex.org/W2608464029,2017,29,"['https://openalex.org/A5056142478', 'https://openalex.org/A5021261847', 'https://openalex.org/A5091272738']"
https://openalex.org/W2528162491,2016,28,"['https://openalex.org/A5025218700', 'https://openalex.org/A5076037542', 'https://openalex.org/A5107999727', 'https://openalex.org/A5046821941', 'https://openalex.org/A5051095866', 'https://openalex.org/A5042631896']"
https://openalex.org/W2766917889,2017,28,"['https://openalex.org/A5028187016', 'https://openalex.org/A5037201832', 'https://openalex.org/A5003397338', 'https://openalex.org/A5102791332']"
https://openalex.org/W2912677456,2019,27,"['https://openalex.org/A5025218700', 'https://openalex.org/A5084395089', 'https://openalex.org/A5042631896', 'https://openalex.org/A5047315859', 'https://openalex.org/A5081995440', 'https://openalex.org/A5044943654', 'https://openalex.org/A5051095866']"
https://openalex.org/W3105239586,2019,27,"['https://openalex.org/A5026198819', 'https://openalex.org/A5033639139', 'https://openalex.org/A5091272738']"
https://openalex.org/W3122230582,2020,25,"['https://openalex.org/A5022336015', 'https://openalex.org/A5032871012', 'https://openalex.org/A5091272738']"
https://openalex.org/W3034263090,2020,24,"['https://openalex.org/A5046445911', 'https://openalex.org/A5067807487', 'https://openalex.org/A5079904764', 'https://openalex.org/A5077342340', 'https://openalex.org/A5086881733', 'https://openalex.org/A5043962579', 'https://openalex.org/A5091272738']"
https://openalex.org/W3106539141,2020,24,"['https://openalex.org/A5003491365', 'https://openalex.org/A5009620223', 'https://openalex.org/A5091272738']"
https://openalex.org/W1567832637,2011,30,"['https://openalex.org/A5028187016', 'https://openalex.org/A5003397338']"
https://openalex.org/W2059079426,2015,27,"['https://openalex.org/A5012362296', 'https://openalex.org/A5080726516', 'https://openalex.org/A5048207460', 'https://openalex.org/A5025218700']"
https://openalex.org/W2164029095,2014,27,"['https://openalex.org/A5009003608', 'https://openalex.org/A5005292996', 'https://openalex.org/A5101446790', 'https://openalex.org/A5091272738']"
https://openalex.org/W2892514099,2018,25,['https://openalex.org/A5028187016']
https://openalex.org/W2962815454,2017,25,"['https://openalex.org/A5004542284', 'https://openalex.org/A5050276533', 'https://openalex.org/A5011012964', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738']"
https://openalex.org/W2963436119,2018,24,"['https://openalex.org/A5079356706', 'https://openalex.org/A5054365077', 'https://openalex.org/A5100705950', 'https://openalex.org/A5007468024', 'https://openalex.org/A5087005512', 'https://openalex.org/A5091272738']"
https://openalex.org/W2965730688,2019,24,"['https://openalex.org/A5033952401', 'https://openalex.org/A5056142478', 'https://openalex.org/A5091272738', 'https://openalex.org/A5048806623', 'https://openalex.org/A5112712257', 'https://openalex.org/A5038645035']"
https://openalex.org/W2946783735,2019,23,"['https://openalex.org/A5091815434', 'https://openalex.org/A5082525162', 'https://openalex.org/A5052602631']"
https://openalex.org/W2981525344,2019,22,"['https://openalex.org/A5102889910', 'https://openalex.org/A5078337825', 'https://openalex.org/A5100632698', 'https://openalex.org/A5091272738']"
https://openalex.org/W4252047720,2019,22,"['https://openalex.org/A5025218700', 'https://openalex.org/A5051095866']"
https://openalex.org/W3171903345,2021,18,"['https://openalex.org/A5041411617', 'https://openalex.org/A5078337825', 'https://openalex.org/A5100455219', 'https://openalex.org/A5081428282', 'https://openalex.org/A5021259488', 'https://openalex.org/A5091272738']"
https://openalex.org/W4290927925,2022,12,"['https://openalex.org/A5037605408', 'https://openalex.org/A5068607680', 'https://openalex.org/A5091272738', 'https://openalex.org/A5063812292']"
https://openalex.org/W2137566395,2004,38,"['https://openalex.org/A5028187016', 'https://openalex.org/A5006703431']"
https://openalex.org/W2011218042,2008,30,"['https://openalex.org/A5029292684', 'https://openalex.org/A5029198958', 'https://openalex.org/A5039083149']"
https://openalex.org/W1895541982,2012,24,"['https://openalex.org/A5029292684', 'https://openalex.org/A5003450788']"
https://openalex.org/W2951545534,2013,24,"['https://openalex.org/A5042180520', 'https://openalex.org/A5091272738', 'https://openalex.org/A5107857343']"
https://openalex.org/W2903096638,2018,22,"['https://openalex.org/A5056142478', 'https://openalex.org/A5012260410', 'https://openalex.org/A5091272738']"
https://openalex.org/W4301952511,2016,20,"['https://openalex.org/A5033639139', 'https://openalex.org/A5071447518', 'https://openalex.org/A5091272738']"
https://openalex.org/W3152801999,2021,16,"['https://openalex.org/A5005898634', 'https://openalex.org/A5103198578', 'https://openalex.org/A5088410008', 'https://openalex.org/A5025255782', 'https://openalex.org/A5091272738']"
https://openalex.org/W3212655958,2021,16,"['https://openalex.org/A5002130916', 'https://openalex.org/A5078337825', 'https://openalex.org/A5103198578', 'https://openalex.org/A5091272738']"
https://openalex.org/W4206825176,2022,11,"['https://openalex.org/A5037159442', 'https://openalex.org/A5091272738']"
https://openalex.org/W147600422,1997,40,['https://openalex.org/A5028187016']
https://openalex.org/W2135209597,2006,32,"['https://openalex.org/A5028187016', 'https://openalex.org/A5006703431']"
https://openalex.org/W2005411092,2007,30,['https://openalex.org/A5028187016']
https://openalex.org/W1969435092,2010,25,"['https://openalex.org/A5067731386', 'https://openalex.org/A5091187284', 'https://openalex.org/A5029292684', 'https://openalex.org/A5029198958', 'https://openalex.org/A5039083149']"
https://openalex.org/W1999770810,2013,22,['https://openalex.org/A5028187016']
https://openalex.org/W2128407729,2013,22,['https://openalex.org/A5028187016']
https://openalex.org/W3216802142,2011,22,"['https://openalex.org/A5086254784', 'https://openalex.org/A5017737115', 'https://openalex.org/A5091272738']"
https://openalex.org/W2095090037,2015,19,"['https://openalex.org/A5076627572', 'https://openalex.org/A5036484581', 'https://openalex.org/A5039420662', 'https://openalex.org/A5025218700', 'https://openalex.org/A5067557590', 'https://openalex.org/A5057904875', 'https://openalex.org/A5059965657', 'https://openalex.org/A5042631896']"
https://openalex.org/W2409006008,2016,19,"['https://openalex.org/A5103760053', 'https://openalex.org/A5091272738', 'https://openalex.org/A5087088138']"
https://openalex.org/W2788040807,2018,18,"['https://openalex.org/A5057291277', 'https://openalex.org/A5033639139', 'https://openalex.org/A5091272738']"
https://openalex.org/W2952602227,2015,18,"['https://openalex.org/A5064085103', 'https://openalex.org/A5004265166', 'https://openalex.org/A5050276533', 'https://openalex.org/A5011012964', 'https://openalex.org/A5091272738']"
https://openalex.org/W2257559988,2016,17,"['https://openalex.org/A5021261847', 'https://openalex.org/A5047847314', 'https://openalex.org/A5055710645', 'https://openalex.org/A5091272738']"
https://openalex.org/W3155874371,2021,15,"['https://openalex.org/A5001319317', 'https://openalex.org/A5100455171', 'https://openalex.org/A5033952401', 'https://openalex.org/A5091272738']"
https://openalex.org/W4236273038,2021,15,"['https://openalex.org/A5029292684', 'https://openalex.org/A5037794042']"
https://openalex.org/W3171289823,2021,14,"['https://openalex.org/A5056142478', 'https://openalex.org/A5033952401', 'https://openalex.org/A5038645035', 'https://openalex.org/A5091272738']"
https://openalex.org/W1577984707,2003,33,"['https://openalex.org/A5037530070', 'https://openalex.org/A5081248593', 'https://openalex.org/A5091815434', 'https://openalex.org/A5018737149']"
https://openalex.org/W2168542615,2008,23,"['https://openalex.org/A5038886777', 'https://openalex.org/A5029292684']"
https://openalex.org/W2091119910,2014,18,"['https://openalex.org/A5102020193', 'https://openalex.org/A5100418171', 'https://openalex.org/A5100397455', 'https://openalex.org/A5014628588', 'https://openalex.org/A5100433744', 'https://openalex.org/A5016080094']"
https://openalex.org/W2117463631,2011,18,"['https://openalex.org/A5006703431', 'https://openalex.org/A5028187016', 'https://openalex.org/A5010893313']"
https://openalex.org/W2025605785,2014,17,"['https://openalex.org/A5029292684', 'https://openalex.org/A5031153663', 'https://openalex.org/A5008896717']"
https://openalex.org/W2036467627,2015,17,"['https://openalex.org/A5081794074', 'https://openalex.org/A5028187016']"
https://openalex.org/W2964051704,2017,17,"['https://openalex.org/A5079356706', 'https://openalex.org/A5110289533', 'https://openalex.org/A5065985674', 'https://openalex.org/A5052186672', 'https://openalex.org/A5087005512', 'https://openalex.org/A5011176205', 'https://openalex.org/A5091272738']"
https://openalex.org/W2964543098,2019,15,"['https://openalex.org/A5028187016', 'https://openalex.org/A5077961693']"
https://openalex.org/W3126011248,2016,15,"['https://openalex.org/A5037530070', 'https://openalex.org/A5019133242', 'https://openalex.org/A5081248593', 'https://openalex.org/A5091815434']"
https://openalex.org/W2052557717,2006,23,"['https://openalex.org/A5037530070', 'https://openalex.org/A5081248593', 'https://openalex.org/A5091815434', 'https://openalex.org/A5018737149']"
https://openalex.org/W3034251946,2020,13,"['https://openalex.org/A5009166220', 'https://openalex.org/A5113478221', 'https://openalex.org/A5091272738']"
https://openalex.org/W3200250470,2021,12,"['https://openalex.org/A5101446790', 'https://openalex.org/A5091272738', 'https://openalex.org/A5042601761']"
