id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5077193439,Taekho You,https://api.openalex.org/works?filter=author.id:A5077193439,5,19,KR
https://openalex.org/A5056889621,Dan Svirsky,https://api.openalex.org/works?filter=author.id:A5056889621,5,15,US
https://openalex.org/A5047584056,Veniamin Veselovsky,https://api.openalex.org/works?filter=author.id:A5047584056,4,22,CH
https://openalex.org/A5011973581,Benjamin C. Kennedy,https://api.openalex.org/works?filter=author.id:A5011973581,23,116,US
https://openalex.org/A5032620634,Ravi Shroff,https://api.openalex.org/works?filter=author.id:A5032620634,13,39,US
https://openalex.org/A5071586190,Tiziano Piccardi,https://api.openalex.org/works?filter=author.id:A5071586190,9,56,US
https://openalex.org/A5066147862,Jen‐Hao Chen,https://api.openalex.org/works?filter=author.id:A5066147862,25,95,TW
https://openalex.org/A5045494255,Kate Starbird,https://api.openalex.org/works?filter=author.id:A5045494255,36,113,US
https://openalex.org/A5093329780,Tim Faverjon,https://api.openalex.org/works?filter=author.id:A5093329780,0,3,FR
https://openalex.org/A5073006299,Xizhao Wang,https://api.openalex.org/works?filter=author.id:A5073006299,59,522,CN
https://openalex.org/A5011228873,Alessandro Flammini,https://api.openalex.org/works?filter=author.id:A5011228873,67,257,IT
https://openalex.org/A5101690189,Md Sanzeed Anwar,https://api.openalex.org/works?filter=author.id:A5101690189,2,8,US
https://openalex.org/A5048176602,Vedran Sekara,https://api.openalex.org/works?filter=author.id:A5048176602,11,40,DK
https://openalex.org/A5082665196,Lillio Mok,https://api.openalex.org/works?filter=author.id:A5082665196,4,10,CA
https://openalex.org/A5090107603,Zsófia Rakovics,https://api.openalex.org/works?filter=author.id:A5090107603,2,6,HU
https://openalex.org/A5036794290,Márton Rakovics,https://api.openalex.org/works?filter=author.id:A5036794290,5,21,HU
https://openalex.org/A5035107313,Joshua Garland,https://api.openalex.org/works?filter=author.id:A5035107313,15,80,US
https://openalex.org/A5036322364,Soham De,https://api.openalex.org/works?filter=author.id:A5036322364,24,92,IN
https://openalex.org/A5020837142,Jordyn Young,https://api.openalex.org/works?filter=author.id:A5020837142,5,14,US
https://openalex.org/A5089890523,Anubhab Das,https://api.openalex.org/works?filter=author.id:A5089890523,4,9,IN
https://openalex.org/A5038897083,Andrés Abeliuk,https://api.openalex.org/works?filter=author.id:A5038897083,14,75,CL
https://openalex.org/A5067816317,Renée DiResta,https://api.openalex.org/works?filter=author.id:A5067816317,15,54,US
https://openalex.org/A5012591331,Luhang Sun,https://api.openalex.org/works?filter=author.id:A5012591331,4,10,US
https://openalex.org/A5034550396,Brennan Klein,https://api.openalex.org/works?filter=author.id:A5034550396,14,63,US
https://openalex.org/A5009943357,Keith Burghardt,https://api.openalex.org/works?filter=author.id:A5009943357,11,141,US
https://openalex.org/A5089384499,Matthew Edwards,https://api.openalex.org/works?filter=author.id:A5089384499,45,185,BE
https://openalex.org/A5005421447,Yi Yang,https://api.openalex.org/works?filter=author.id:A5005421447,130,1154,CN
https://openalex.org/A5004281470,Deb Roy,https://api.openalex.org/works?filter=author.id:A5004281470,41,289,US
https://openalex.org/A5076364930,Farnaz Jahanbakhsh,https://api.openalex.org/works?filter=author.id:A5076364930,8,15,US
https://openalex.org/A5058954591,João Sedoc,https://api.openalex.org/works?filter=author.id:A5058954591,20,140,US
https://openalex.org/A5071102460,Jon Benedik Bunquin,https://api.openalex.org/works?filter=author.id:A5071102460,1,7,PH
https://openalex.org/A5033547967,Casey Doyle,https://api.openalex.org/works?filter=author.id:A5033547967,5,32,US
https://openalex.org/A5026546328,Isabella Loaiza Saa,https://api.openalex.org/works?filter=author.id:A5026546328,2,5,US
https://openalex.org/A5085714892,John Bryden,https://api.openalex.org/works?filter=author.id:A5085714892,18,164,NO
https://openalex.org/A5017534262,David A. Lagnado,https://api.openalex.org/works?filter=author.id:A5017534262,41,253,GB
https://openalex.org/A5023061106,Cristina Sarasua,https://api.openalex.org/works?filter=author.id:A5023061106,12,49,CH
https://openalex.org/A5027363334,Chu Jie Jiessie Tie,https://api.openalex.org/works?filter=author.id:A5027363334,1,1,CA
https://openalex.org/A5045528962,Jeffrey T. Hancock,https://api.openalex.org/works?filter=author.id:A5045528962,67,330,US
https://openalex.org/A5046126345,David Jurgens,https://api.openalex.org/works?filter=author.id:A5046126345,35,189,US
https://openalex.org/A5081689937,Hyunuk Kim,https://api.openalex.org/works?filter=author.id:A5081689937,51,348,KR
https://openalex.org/A5021346979,Filippo Menczer,https://api.openalex.org/works?filter=author.id:A5021346979,75,670,BR
https://openalex.org/A5081008532,Daniele Quercia,https://api.openalex.org/works?filter=author.id:A5081008532,43,295,GB
https://openalex.org/A5058033787,Giulia Cencetti,https://api.openalex.org/works?filter=author.id:A5058033787,13,53,IT
https://openalex.org/A5049106181,Preetha Chatterjee,https://api.openalex.org/works?filter=author.id:A5049106181,8,35,US
https://openalex.org/A5074144967,Samuel Thomas Donahue,https://api.openalex.org/works?filter=author.id:A5074144967,2,3,US
https://openalex.org/A5075756309,Takahiro Yabe,https://api.openalex.org/works?filter=author.id:A5075756309,19,91,US
https://openalex.org/A5061923992,Haewoon Kwak,https://api.openalex.org/works?filter=author.id:A5061923992,38,207,US
https://openalex.org/A5076071393,Harry Febrian,https://api.openalex.org/works?filter=author.id:A5076071393,1,4,CN
https://openalex.org/A5089504371,Saumya Bhadani,https://api.openalex.org/works?filter=author.id:A5089504371,5,5,US
https://openalex.org/A5025564826,Negin Maddah,https://api.openalex.org/works?filter=author.id:A5025564826,1,9,US
https://openalex.org/A5046212819,James K. He,https://api.openalex.org/works?filter=author.id:A5046212819,0,2,GB
https://openalex.org/A5091314544,Dorottya Kisfalusi,https://api.openalex.org/works?filter=author.id:A5091314544,9,35,SE
https://openalex.org/A5058109169,Zhenwei Tang,https://api.openalex.org/works?filter=author.id:A5058109169,17,69,CN
https://openalex.org/A5028790767,Manita Jangid,https://api.openalex.org/works?filter=author.id:A5028790767,3,16,IT
https://openalex.org/A5037838698,Anna‐Carolina Haensch,https://api.openalex.org/works?filter=author.id:A5037838698,4,29,DE
https://openalex.org/A5015711710,Brian Uzzi,https://api.openalex.org/works?filter=author.id:A5015711710,51,192,US
https://openalex.org/A5025745021,Hyejin Youn,https://api.openalex.org/works?filter=author.id:A5025745021,18,55,CA
https://openalex.org/A5033543507,Baird Howland,https://api.openalex.org/works?filter=author.id:A5033543507,4,6,US
https://openalex.org/A5009232244,Iyad Rahwan,https://api.openalex.org/works?filter=author.id:A5009232244,44,332,DE
https://openalex.org/A5033787208,Sze-Yuh Nina Wang,https://api.openalex.org/works?filter=author.id:A5033787208,4,8,US
https://openalex.org/A5084208311,Daisuke Kikutani,https://api.openalex.org/works?filter=author.id:A5084208311,0,3,JP
https://openalex.org/A5032381602,Gabriella M. Harari,https://api.openalex.org/works?filter=author.id:A5032381602,25,96,US
https://openalex.org/A5006559598,David M. Kent,https://api.openalex.org/works?filter=author.id:A5006559598,67,438,US
https://openalex.org/A5039516755,Qian Shen,https://api.openalex.org/works?filter=author.id:A5039516755,35,131,CN
https://openalex.org/A5074089902,Saskia de Pee,https://api.openalex.org/works?filter=author.id:A5074089902,49,230,IT
https://openalex.org/A5030381261,Ziyi Zhao,https://api.openalex.org/works?filter=author.id:A5030381261,9,46,US
https://openalex.org/A5034327826,Patrick Park,https://api.openalex.org/works?filter=author.id:A5034327826,8,41,CA
https://openalex.org/A5073754797,Timothy M. LaPira,https://api.openalex.org/works?filter=author.id:A5073754797,12,29,US
https://openalex.org/A5044191812,Vinícius Andrade Brei,https://api.openalex.org/works?filter=author.id:A5044191812,14,63,BR
https://openalex.org/A5101621295,David H. Van Thiel,https://api.openalex.org/works?filter=author.id:A5101621295,76,590,US
https://openalex.org/A5091368933,Yu-Xuan Qiu,https://api.openalex.org/works?filter=author.id:A5091368933,3,7,AU
https://openalex.org/A5091998606,Rojin Ziaei,https://api.openalex.org/works?filter=author.id:A5091998606,2,7,US
https://openalex.org/A5049119318,Chung‐hong Chan,https://api.openalex.org/works?filter=author.id:A5049119318,19,100,DE
https://openalex.org/A5079270160,Lukas Erhard,https://api.openalex.org/works?filter=author.id:A5079270160,4,8,DE
https://openalex.org/A5063837575,Przemyslaw A. Grabowicz,https://api.openalex.org/works?filter=author.id:A5063837575,13,53,US
https://openalex.org/A5012994458,Ankita Gupta,https://api.openalex.org/works?filter=author.id:A5012994458,20,203,IN
https://openalex.org/A5087116106,Suhyeon Yoo,https://api.openalex.org/works?filter=author.id:A5087116106,3,15,CA
https://openalex.org/A5093136190,Melih Can Yardı,https://api.openalex.org/works?filter=author.id:A5093136190,1,6,TR
https://openalex.org/A5057083249,Michelle Vaccaro,https://api.openalex.org/works?filter=author.id:A5057083249,3,8,US
https://openalex.org/A5100320371,Yongjun Zhang,https://api.openalex.org/works?filter=author.id:A5100320371,57,345,CN
https://openalex.org/A5073592405,Abraham Bernstein,https://api.openalex.org/works?filter=author.id:A5073592405,53,383,CH
https://openalex.org/A5101128468,Yongwei Yang,https://api.openalex.org/works?filter=author.id:A5101128468,9,22,CN
https://openalex.org/A5046908604,Taha Yasseri,https://api.openalex.org/works?filter=author.id:A5046908604,28,176,IE
https://openalex.org/A5049693274,Masahiro Kuwahara,https://api.openalex.org/works?filter=author.id:A5049693274,6,41,JP
https://openalex.org/A5084073809,Tolga Etgü,https://api.openalex.org/works?filter=author.id:A5084073809,8,39,KZ
https://openalex.org/A5040483533,Eduardo López‐Collazo,https://api.openalex.org/works?filter=author.id:A5040483533,42,190,ES
https://openalex.org/A5038991027,Sam J. Maglio,https://api.openalex.org/works?filter=author.id:A5038991027,21,69,CA
https://openalex.org/A5027079032,Daniel B. Larremore,https://api.openalex.org/works?filter=author.id:A5027079032,34,129,US
https://openalex.org/A5007282319,Talal Rahwan,https://api.openalex.org/works?filter=author.id:A5007282319,32,166,AE
https://openalex.org/A5092493862,Daniel Verdi do Amarante,https://api.openalex.org/works?filter=author.id:A5092493862,1,2,US
https://openalex.org/A5070221432,Patrick Gildersleve,https://api.openalex.org/works?filter=author.id:A5070221432,5,12,GB
https://openalex.org/A5061868864,Marco Tonin,https://api.openalex.org/works?filter=author.id:A5061868864,0,2,DE
https://openalex.org/A5072392110,Lingxin Hao,https://api.openalex.org/works?filter=author.id:A5072392110,31,110,US
https://openalex.org/A5103175261,Sathish Gopalakrishnan,https://api.openalex.org/works?filter=author.id:A5103175261,18,89,CA
https://openalex.org/A5054574752,Kai‐Cheng Yang,https://api.openalex.org/works?filter=author.id:A5054574752,19,121,US
https://openalex.org/A5027036879,Sharad Goel,https://api.openalex.org/works?filter=author.id:A5027036879,39,244,US
https://openalex.org/A5041120433,Zheng‐Xiang Li,https://api.openalex.org/works?filter=author.id:A5041120433,100,487,CN
https://openalex.org/A5029768249,Yong Li,https://api.openalex.org/works?filter=author.id:A5029768249,80,3639,CN
https://openalex.org/A5077712228,Simon A. Levin,https://api.openalex.org/works?filter=author.id:A5077712228,141,992,US
https://openalex.org/A5040399099,Julia Kim‐Cohen,https://api.openalex.org/works?filter=author.id:A5040399099,26,30,US
https://openalex.org/A5007289706,Juan Diego Porras-Alvarado,https://api.openalex.org/works?filter=author.id:A5007289706,6,18,US
https://openalex.org/A5100387373,Young Jin Kim,https://api.openalex.org/works?filter=author.id:A5100387373,56,242,KR
https://openalex.org/A5038833789,Julia Mendelsohn,https://api.openalex.org/works?filter=author.id:A5038833789,9,22,US
https://openalex.org/A5102415619,Ahana Bhattacharya,https://api.openalex.org/works?filter=author.id:A5102415619,4,8,IN
https://openalex.org/A5029946497,Richard J. Timpone,https://api.openalex.org/works?filter=author.id:A5029946497,12,18,US
https://openalex.org/A5101799446,Toru Takahashi,https://api.openalex.org/works?filter=author.id:A5101799446,44,384,JP
https://openalex.org/A5063652311,Mitsuo Yoshida,https://api.openalex.org/works?filter=author.id:A5063652311,29,379,JP
https://openalex.org/A5113325281,H. Christina Fan,https://api.openalex.org/works?filter=author.id:A5113325281,13,21,US
https://openalex.org/A5077793804,Zhuoxin Lu,https://api.openalex.org/works?filter=author.id:A5077793804,12,31,CN
https://openalex.org/A5057330200,Longqi Yang,https://api.openalex.org/works?filter=author.id:A5057330200,18,73,US
https://openalex.org/A5100444190,Yichi Zhang,https://api.openalex.org/works?filter=author.id:A5100444190,29,108,CN
https://openalex.org/A5073734735,Daniel Matter,https://api.openalex.org/works?filter=author.id:A5073734735,8,30,DE
https://openalex.org/A5110448998,Zhijian Zheng,https://api.openalex.org/works?filter=author.id:A5110448998,8,14,CN
https://openalex.org/A5067333764,Firman M. Firmansyah,https://api.openalex.org/works?filter=author.id:A5067333764,6,21,US
https://openalex.org/A5057976295,Tzu‐Kun Hsiao,https://api.openalex.org/works?filter=author.id:A5057976295,6,14,US
https://openalex.org/A5089054864,David D. Fang,https://api.openalex.org/works?filter=author.id:A5089054864,43,222,US
https://openalex.org/A5015797850,Nabeel Gillani,https://api.openalex.org/works?filter=author.id:A5015797850,10,37,US
https://openalex.org/A5038884124,Sally Hang,https://api.openalex.org/works?filter=author.id:A5038884124,5,10,US
https://openalex.org/A5100435139,Jingwen Zhang,https://api.openalex.org/works?filter=author.id:A5100435139,46,398,CN
https://openalex.org/A5075518230,Kathrin Zippel,https://api.openalex.org/works?filter=author.id:A5075518230,14,55,DE
https://openalex.org/A5043371507,Yueran Duan,https://api.openalex.org/works?filter=author.id:A5043371507,2,10,CN
https://openalex.org/A5101922300,Stephanie Wang,https://api.openalex.org/works?filter=author.id:A5101922300,11,69,US
https://openalex.org/A5067094699,Kimitaka Asatani,https://api.openalex.org/works?filter=author.id:A5067094699,7,52,JP
https://openalex.org/A5112067144,Xiaozhen Wu,https://api.openalex.org/works?filter=author.id:A5112067144,19,53,CN
https://openalex.org/A5111458986,Eric G. Manning,https://api.openalex.org/works?filter=author.id:A5111458986,16,98,US
https://openalex.org/A5022229311,James Alex Bonus,https://api.openalex.org/works?filter=author.id:A5022229311,12,38,US
https://openalex.org/A5101912513,Pei‐Ying Chen,https://api.openalex.org/works?filter=author.id:A5101912513,8,19,US
https://openalex.org/A5068825751,Madison Coots,https://api.openalex.org/works?filter=author.id:A5068825751,3,10,US
https://openalex.org/A5018964666,Lanu Kim,https://api.openalex.org/works?filter=author.id:A5018964666,6,21,KR
https://openalex.org/A5003963130,Bao-Tran Truong,https://api.openalex.org/works?filter=author.id:A5003963130,6,10,
https://openalex.org/A5061483468,Carsten Jung,https://api.openalex.org/works?filter=author.id:A5061483468,7,22,GB
https://openalex.org/A5100429494,Wonjae Lee,https://api.openalex.org/works?filter=author.id:A5100429494,20,149,KR
https://openalex.org/A5069503439,Angela Zavaleta Bernuy,https://api.openalex.org/works?filter=author.id:A5069503439,5,40,CA
https://openalex.org/A5076189854,Michael S. Bernstein,https://api.openalex.org/works?filter=author.id:A5076189854,64,280,US
https://openalex.org/A5077228817,Peter N. Dodds,https://api.openalex.org/works?filter=author.id:A5077228817,69,268,AU
https://openalex.org/A5043896739,Balaraju Battu,https://api.openalex.org/works?filter=author.id:A5043896739,5,21,US
https://openalex.org/A5015237956,Matteo Mazzamurro,https://api.openalex.org/works?filter=author.id:A5015237956,1,10,GB
https://openalex.org/A5063417857,Ke Fang,https://api.openalex.org/works?filter=author.id:A5063417857,42,356,US
https://openalex.org/A5055973075,Steven R. Wilson,https://api.openalex.org/works?filter=author.id:A5055973075,35,241,GB
https://openalex.org/A5036535243,Burak Özturan,https://api.openalex.org/works?filter=author.id:A5036535243,4,30,TR
https://openalex.org/A5100685049,Hao Xu,https://api.openalex.org/works?filter=author.id:A5100685049,34,110,US
https://openalex.org/A5054913386,Adam J. Berinsky,https://api.openalex.org/works?filter=author.id:A5054913386,41,214,US
https://openalex.org/A5108220394,Ranjit Kumar Chandra,https://api.openalex.org/works?filter=author.id:A5108220394,32,126,US
https://openalex.org/A5035201433,Ting Luo,https://api.openalex.org/works?filter=author.id:A5035201433,30,227,CN
https://openalex.org/A5100350852,Mengyi Zhang,https://api.openalex.org/works?filter=author.id:A5100350852,5,18,CN
https://openalex.org/A5058593348,Jared R. Curhan,https://api.openalex.org/works?filter=author.id:A5058593348,18,65,US
https://openalex.org/A5100650085,Qi Yang,https://api.openalex.org/works?filter=author.id:A5100650085,88,454,CN
https://openalex.org/A5039707142,Byunghwee Lee,https://api.openalex.org/works?filter=author.id:A5039707142,4,14,KR
https://openalex.org/A5101694421,Andrew Gordon Wilson,https://api.openalex.org/works?filter=author.id:A5101694421,47,235,US
https://openalex.org/A5089082846,Julia Witte Zimmerman,https://api.openalex.org/works?filter=author.id:A5089082846,2,7,US
https://openalex.org/A5101890757,Nan Feng,https://api.openalex.org/works?filter=author.id:A5101890757,20,118,CN
https://openalex.org/A5035190493,Chaeeun Han,https://api.openalex.org/works?filter=author.id:A5035190493,1,2,US
https://openalex.org/A5063367289,Giovanni Petri,https://api.openalex.org/works?filter=author.id:A5063367289,31,134,US
https://openalex.org/A5030047353,Shagun Jhaver,https://api.openalex.org/works?filter=author.id:A5030047353,15,41,US
https://openalex.org/A5088178289,Fiona Anting Tan,https://api.openalex.org/works?filter=author.id:A5088178289,6,19,SG
https://openalex.org/A5015866712,Ekaterina Landgren,https://api.openalex.org/works?filter=author.id:A5015866712,1,10,US
https://openalex.org/A5012811021,Fabio Carrella,https://api.openalex.org/works?filter=author.id:A5012811021,3,14,GB
https://openalex.org/A5087586854,Jisung Yoon,https://api.openalex.org/works?filter=author.id:A5087586854,4,31,US
https://openalex.org/A5023509726,Gian Maria Campedelli,https://api.openalex.org/works?filter=author.id:A5023509726,12,65,IT
https://openalex.org/A5100725709,Kiho Park,https://api.openalex.org/works?filter=author.id:A5100725709,23,105,KR
https://openalex.org/A5006991081,Ryan S. McGinnis,https://api.openalex.org/works?filter=author.id:A5006991081,27,129,US
https://openalex.org/A5026274355,Lucio La Cava,https://api.openalex.org/works?filter=author.id:A5026274355,5,24,IT
https://openalex.org/A5028165426,Mary Elizabeth Sutherland,https://api.openalex.org/works?filter=author.id:A5028165426,7,36,CL
https://openalex.org/A5082556407,Taizo Horikomi,https://api.openalex.org/works?filter=author.id:A5082556407,2,6,JP
https://openalex.org/A5029882049,Scott A. Hale,https://api.openalex.org/works?filter=author.id:A5029882049,28,201,GB
https://openalex.org/A5113454096,John D. O'Brien,https://api.openalex.org/works?filter=author.id:A5113454096,1,1,US
https://openalex.org/A5100376896,Minghui Wang,https://api.openalex.org/works?filter=author.id:A5100376896,62,430,CN
https://openalex.org/A5081990518,Megan Brown,https://api.openalex.org/works?filter=author.id:A5081990518,13,38,US
https://openalex.org/A5044995158,William Brannon,https://api.openalex.org/works?filter=author.id:A5044995158,11,40,US
https://openalex.org/A5093108990,Una Joh,https://api.openalex.org/works?filter=author.id:A5093108990,1,1,US
https://openalex.org/A5063065481,Josephine Lukito,https://api.openalex.org/works?filter=author.id:A5063065481,16,55,US
https://openalex.org/A5067134501,Subhayan Mukerjee,https://api.openalex.org/works?filter=author.id:A5067134501,8,29,SG
https://openalex.org/A5085287152,Bryan Li,https://api.openalex.org/works?filter=author.id:A5085287152,18,91,US
https://openalex.org/A5061970875,Sam Zhang,https://api.openalex.org/works?filter=author.id:A5061970875,68,644,CN
https://openalex.org/A5034266052,Joseph Henrich,https://api.openalex.org/works?filter=author.id:A5034266052,94,1400,US
https://openalex.org/A5047948208,Sky CH-Wang,https://api.openalex.org/works?filter=author.id:A5047948208,3,17,US
https://openalex.org/A5063365763,Yukun Yang,https://api.openalex.org/works?filter=author.id:A5063365763,28,91,CN
https://openalex.org/A5010281475,Lindsay C. Page,https://api.openalex.org/works?filter=author.id:A5010281475,27,147,US
https://openalex.org/A5006335513,Jinghui Chen,https://api.openalex.org/works?filter=author.id:A5006335513,19,138,JP
https://openalex.org/A5008452854,Rebekah Tromble,https://api.openalex.org/works?filter=author.id:A5008452854,16,50,US
https://openalex.org/A5003660402,Tyler Simko,https://api.openalex.org/works?filter=author.id:A5003660402,7,88,US
https://openalex.org/A5079709359,Juho Kim,https://api.openalex.org/works?filter=author.id:A5079709359,28,307,KR
https://openalex.org/A5078442658,Milo Z. Trujillo,https://api.openalex.org/works?filter=author.id:A5078442658,7,27,US
https://openalex.org/A5079161259,Aleksi Aaltonen,https://api.openalex.org/works?filter=author.id:A5079161259,9,44,US
https://openalex.org/A5040821714,Dongyeop Kang,https://api.openalex.org/works?filter=author.id:A5040821714,17,158,US
https://openalex.org/A5034406723,Luca Maria Aiello,https://api.openalex.org/works?filter=author.id:A5034406723,36,223,IT
https://openalex.org/A5049240073,Vicky Chuqiao Yang,https://api.openalex.org/works?filter=author.id:A5049240073,7,41,US
https://openalex.org/A5002187701,Jaideep Srivastava,https://api.openalex.org/works?filter=author.id:A5002187701,50,541,US
https://openalex.org/A5093405128,Leah von der Heyde,https://api.openalex.org/works?filter=author.id:A5093405128,2,4,DE
https://openalex.org/A5059645286,Robert West,https://api.openalex.org/works?filter=author.id:A5059645286,130,2611,NL
https://openalex.org/A5049723093,Salsabil M. Abdalbaki,https://api.openalex.org/works?filter=author.id:A5049723093,1,3,EG
https://openalex.org/A5062168541,Neil Fasching,https://api.openalex.org/works?filter=author.id:A5062168541,4,10,US
https://openalex.org/A5025211180,Andrea Forte,https://api.openalex.org/works?filter=author.id:A5025211180,32,150,US
https://openalex.org/A5065387784,Ryan McGrady,https://api.openalex.org/works?filter=author.id:A5065387784,5,12,US
https://openalex.org/A5032431129,Pedro Ramaciotti Morales,https://api.openalex.org/works?filter=author.id:A5032431129,8,64,FR
https://openalex.org/A5086655976,Anne-Marie Nußberger,https://api.openalex.org/works?filter=author.id:A5086655976,8,23,GB
https://openalex.org/A5067073060,Valerie Hase,https://api.openalex.org/works?filter=author.id:A5067073060,10,44,DE
https://openalex.org/A5101887016,Marjan Hosseini,https://api.openalex.org/works?filter=author.id:A5101887016,8,23,IR
https://openalex.org/A5070767948,Dallas Card,https://api.openalex.org/works?filter=author.id:A5070767948,23,60,US
https://openalex.org/A5058029787,Ron Mahabir,https://api.openalex.org/works?filter=author.id:A5058029787,15,47,GB
https://openalex.org/A5049634383,Kristina Lerman,https://api.openalex.org/works?filter=author.id:A5049634383,58,1943,US
https://openalex.org/A5101768809,Jason Burton,https://api.openalex.org/works?filter=author.id:A5101768809,7,84,US
https://openalex.org/A5030255458,Guodong Ju,https://api.openalex.org/works?filter=author.id:A5030255458,11,48,CN
https://openalex.org/A5075527094,Luca Verginer,https://api.openalex.org/works?filter=author.id:A5075527094,7,39,CH
https://openalex.org/A5101925774,Linjun Zhang,https://api.openalex.org/works?filter=author.id:A5101925774,17,75,CN
https://openalex.org/A5025356846,Ishaan Gupta,https://api.openalex.org/works?filter=author.id:A5025356846,18,98,IN
https://openalex.org/A5070324886,Anthony G. Cusimano,https://api.openalex.org/works?filter=author.id:A5070324886,2,2,US
https://openalex.org/A5020846103,Nanum Jeon,https://api.openalex.org/works?filter=author.id:A5020846103,2,6,US
https://openalex.org/A5092418418,Ramtin Ehsani,https://api.openalex.org/works?filter=author.id:A5092418418,2,10,US
https://openalex.org/A5069298278,Davide Longo,https://api.openalex.org/works?filter=author.id:A5069298278,4,10,GB
https://openalex.org/A5040250751,Xingyun Wu,https://api.openalex.org/works?filter=author.id:A5040250751,6,9,CN
https://openalex.org/A5055710645,Jon Kleinberg,https://api.openalex.org/works?filter=author.id:A5055710645,121,680,US
https://openalex.org/A5008805047,Martin Gerlach,https://api.openalex.org/works?filter=author.id:A5008805047,16,65,US
https://openalex.org/A5113279801,Szilvia Rudas,https://api.openalex.org/works?filter=author.id:A5113279801,1,2,HU
https://openalex.org/A5016057473,Henrik Olsson,https://api.openalex.org/works?filter=author.id:A5016057473,36,203,AT
https://openalex.org/A5040957572,Sebastian Stier,https://api.openalex.org/works?filter=author.id:A5040957572,25,104,DE
https://openalex.org/A5018129441,Yasir Zaki,https://api.openalex.org/works?filter=author.id:A5018129441,16,122,AE
https://openalex.org/A5067537811,Liza Danielle Kelly Gutiérrez,https://api.openalex.org/works?filter=author.id:A5067537811,0,3,MX
https://openalex.org/A5101327306,Danishjeet Singh,https://api.openalex.org/works?filter=author.id:A5101327306,1,4,US
https://openalex.org/A5061941192,Priyanka Goonetilleke,https://api.openalex.org/works?filter=author.id:A5061941192,2,5,US
https://openalex.org/A5045405023,Xining Liao,https://api.openalex.org/works?filter=author.id:A5045405023,4,5,CN
https://openalex.org/A5074486542,Eirliani Abdul Rahman,https://api.openalex.org/works?filter=author.id:A5074486542,0,4,KE
https://openalex.org/A5030571651,Jürgen Pfeffer,https://api.openalex.org/works?filter=author.id:A5030571651,26,183,DE
https://openalex.org/A5049483871,Haohan Chen,https://api.openalex.org/works?filter=author.id:A5049483871,12,68,CN
https://openalex.org/A5088248579,Shahan Ali Memon,https://api.openalex.org/works?filter=author.id:A5088248579,7,30,US
https://openalex.org/A5110796687,Mizuki Sakai,https://api.openalex.org/works?filter=author.id:A5110796687,12,20,JP
https://openalex.org/A5004855746,Gerard Torrats‐Espinosa,https://api.openalex.org/works?filter=author.id:A5004855746,9,23,US
https://openalex.org/A5078906245,Antonio Longa,https://api.openalex.org/works?filter=author.id:A5078906245,7,33,IT
https://openalex.org/A5031039880,Kristina Gligorić,https://api.openalex.org/works?filter=author.id:A5031039880,9,52,US
https://openalex.org/A5103986653,Debarati Das,https://api.openalex.org/works?filter=author.id:A5103986653,10,28,IN
https://openalex.org/A5086654710,Qi Wang,https://api.openalex.org/works?filter=author.id:A5086654710,17,101,CN
https://openalex.org/A5043162191,Kevin Tang,https://api.openalex.org/works?filter=author.id:A5043162191,22,108,DE
https://openalex.org/A5087725561,Danial Vahabli,https://api.openalex.org/works?filter=author.id:A5087725561,2,7,US
https://openalex.org/A5081967253,Naim Bro,https://api.openalex.org/works?filter=author.id:A5081967253,5,16,CL
https://openalex.org/A5100334733,Yuan Yuan,https://api.openalex.org/works?filter=author.id:A5100334733,79,1186,CN
https://openalex.org/A5088988677,Donghyeon Seo,https://api.openalex.org/works?filter=author.id:A5088988677,3,5,KR
https://openalex.org/A5072971093,Sharaj Kunjar,https://api.openalex.org/works?filter=author.id:A5072971093,1,2,DE
https://openalex.org/A5038043083,Sanja Šćepanović,https://api.openalex.org/works?filter=author.id:A5038043083,11,87,GB
https://openalex.org/A5111039992,Lihan Yan,https://api.openalex.org/works?filter=author.id:A5111039992,21,35,US
https://openalex.org/A5006566063,Donghyun Kang,https://api.openalex.org/works?filter=author.id:A5006566063,12,39,KR
https://openalex.org/A5087214548,Massimiliano Luca,https://api.openalex.org/works?filter=author.id:A5087214548,8,35,IT
https://openalex.org/A5013508523,Thomas Davidson,https://api.openalex.org/works?filter=author.id:A5013508523,13,44,US
https://openalex.org/A5024866661,Joshua Grossman,https://api.openalex.org/works?filter=author.id:A5024866661,8,52,US
https://openalex.org/A5049055881,Sourav Medya,https://api.openalex.org/works?filter=author.id:A5049055881,10,70,US
https://openalex.org/A5041649856,Calvin Yixiang Cheng,https://api.openalex.org/works?filter=author.id:A5041649856,2,7,GB
https://openalex.org/A5068819495,Luca Pappalardo,https://api.openalex.org/works?filter=author.id:A5068819495,32,171,IT
https://openalex.org/A5110749191,Kevin Zheng Zhou,https://api.openalex.org/works?filter=author.id:A5110749191,51,169,HK
https://openalex.org/A5053938061,Santo Fortunato,https://api.openalex.org/works?filter=author.id:A5053938061,58,207,US
https://openalex.org/A5100670406,Edward Lee,https://api.openalex.org/works?filter=author.id:A5100670406,54,385,US
https://openalex.org/A5067902287,Sean O’Hagan,https://api.openalex.org/works?filter=author.id:A5067902287,9,37,CA
https://openalex.org/A5112309835,Pierre‐Yves Oudeyer,https://api.openalex.org/works?filter=author.id:A5112309835,41,330,FR
https://openalex.org/A5011919726,Oren Tsur,https://api.openalex.org/works?filter=author.id:A5011919726,15,60,IL
